Id,Source,Target,Weight
19875,314,9,8
19876,120,314,4
19877,314,120,4
19878,40,314,6
19879,314,40,6
19880,11,314,2
19881,314,11,2
19882,12,314,5
19883,314,12,5
19884,15,314,8
19885,314,15,8
19886,309,314,5
19887,314,309,5
19888,21,314,2
19889,314,21,2
19890,132,314,3
19891,314,132,3
19892,339,314,3
19893,314,339,3
19894,44,314,7
19895,314,44,7
19896,143,314,58
19897,314,143,59
19898,224,314,2
19899,314,224,2
19900,149,314,7
19901,314,149,7
19902,154,314,5
19903,314,154,5
19904,156,314,3
19905,314,156,3
19906,68,314,1
19907,314,68,1
19908,283,314,2
19909,314,283,2
19910,158,314,2
19911,314,158,2
19912,330,314,2
19913,314,330,2
19914,29,314,5
19915,314,29,5
19916,213,314,1
19917,314,213,1
19918,175,314,4
19919,314,175,4
19920,354,314,3
19921,314,354,3
19922,347,314,2
19923,314,347,2
19924,32,314,25
19925,314,32,25
19926,1,144,8
19927,144,1,8
19928,2,144,2
19929,144,2,2
19930,95,144,2
19931,144,95,2
19932,344,144,4
19933,144,344,4
19934,5,144,3
19935,144,5,3
19936,7,144,3
19937,144,7,3
19938,40,144,5
19939,144,40,5
19940,12,144,2
19941,144,12,2
19942,122,144,3
19943,144,122,3
19944,15,144,6
19945,144,15,6
19946,309,144,2
19947,144,309,2
19948,20,144,3
19949,144,20,3
19950,21,144,3
19951,144,21,3
19952,143,144,56
19953,144,143,56
19954,315,144,5
19955,144,315,5
19956,149,144,2
19957,144,149,2
19958,154,144,3
19959,144,154,3
19960,32,144,15
19961,144,32,15
19962,216,315,3
19963,315,216,3
19964,190,315,1
19965,102,315,4
19966,344,315,2
19967,315,344,2
19968,336,315,3
19969,315,336,3
19970,6,315,7
19971,315,6,7
19972,107,315,2
19973,315,107,2
19974,338,315,3
19975,315,338,3
19976,7,315,23
19977,315,7,23
19978,9,315,6
19979,315,9,6
19980,40,315,3
19981,315,40,3
19982,11,315,3
19983,315,11,3
19984,12,315,2
19985,315,12,2
19986,15,315,12
19987,315,15,12
19988,309,315,3
19989,315,309,3
19990,21,315,2
19991,315,21,2
19992,366,315,1
19993,315,366,6
19994,143,315,44
19995,315,143,43
19996,314,315,6
19997,144,315,5
19998,315,144,5
19999,149,315,3
20000,315,149,3
20001,154,315,2
20002,315,154,2
20003,283,315,3
20004,315,283,3
20005,32,315,8
20006,315,32,8
20007,80,57,2
20008,57,80,2
20009,215,57,2
20010,57,215,2
20011,190,57,1
20012,57,190,2
20013,90,57,7
20014,57,90,6
20015,375,57,3
20016,755,57,4
20017,57,755,4
20018,95,57,7
20019,57,95,7
20020,96,57,8
20021,57,96,7
20022,101,57,5
20023,57,101,4
20024,37,57,2
20025,57,37,2
20026,38,57,2
20027,57,38,2
20028,66,57,3
20029,57,66,3
20030,40,57,2
20031,57,40,4
20032,12,57,1
20033,57,12,1
20034,20,57,2
20035,57,20,2
20036,42,57,8
20037,57,42,8
20038,203,57,5
20039,57,203,6
20040,756,57,6
20041,57,756,6
20042,133,57,2
20043,57,133,2
20044,757,57,5
20045,57,757,5
20046,758,57,6
20047,57,758,3
20048,759,57,9
20049,57,759,8
20050,760,57,3
20051,57,760,4
20052,761,57,3
20053,57,761,3
20054,219,57,3
20055,57,219,3
20056,206,57,6
20057,57,206,7
20058,762,57,1
20059,57,762,1
20060,825,57,3
20061,57,825,3
20062,46,57,8
20063,57,46,8
20064,590,57,7
20065,57,590,6
20066,763,57,5
20067,57,763,4
20068,47,57,3
20069,57,47,3
20070,764,57,1
20071,57,764,1
20072,48,57,70
20073,57,48,72
20074,49,57,72
20075,57,49,72
20076,50,57,17
20077,57,50,16
20078,765,57,3
20079,57,765,4
20080,766,57,5
20081,57,766,3
20082,767,57,4
20083,57,767,2
20084,220,57,3
20085,57,220,5
20086,768,57,2
20087,57,768,3
20088,51,57,24
20089,57,51,26
20090,769,57,4
20091,57,769,3
20092,770,57,4
20093,57,770,2
20094,771,57,3
20095,57,771,6
20096,772,57,10
20097,57,772,10
20098,52,57,5
20099,57,52,5
20100,773,57,7
20101,57,773,7
20102,53,57,12
20103,57,53,12
20104,54,57,10
20105,57,54,9
20106,55,57,36
20107,57,55,32
20108,208,57,8
20109,57,208,8
20110,774,57,7
20111,57,774,4
20112,209,57,13
20113,57,209,13
20114,594,57,8
20115,57,594,7
20116,776,57,2
20117,57,776,2
20118,167,57,2
20119,57,167,1
20120,170,57,29
20121,57,170,29
20122,548,57,2
20123,57,548,2
20124,399,57,2
20125,57,399,3
20126,29,57,5
20127,57,29,5
20128,777,57,6
20129,57,777,6
20130,61,57,9
20131,57,61,9
20132,778,57,1
20133,57,778,1
20134,779,57,2
20135,57,779,1
20136,214,57,2
20137,57,214,2
20138,80,48,38
20139,48,80,38
20140,1,48,25
20141,48,1,15
20142,215,48,25
20143,48,215,24
20144,188,48,5
20145,48,188,5
20146,780,48,1
20147,48,780,1
20148,362,48,8
20149,48,362,8
20150,34,48,52
20151,48,34,52
20152,2,48,8
20153,48,2,8
20154,87,48,9
20155,48,87,9
20156,88,48,6
20157,48,88,6
20158,90,48,1
20159,48,90,2
20160,781,48,1
20161,48,781,1
20162,91,48,6
20163,48,91,1
20164,295,48,1
20165,48,295,1
20166,238,48,2
20167,48,238,2
20168,95,48,16
20169,48,95,16
20170,239,48,8
20171,48,239,8
20172,242,48,5
20173,48,242,5
20174,98,48,3
20175,48,98,3
20176,37,48,2
20177,4,48,3
20178,48,4,2
20179,218,48,6
20180,48,218,6
20181,363,48,3
20182,48,363,3
20183,38,48,8
20184,48,38,8
20185,63,48,8
20186,48,63,8
20187,64,48,8
20188,48,64,8
20189,6,48,37
20190,48,6,33
20191,107,48,1
20192,48,107,1
20193,7,48,34
20194,48,7,33
20195,8,48,7
20196,48,8,6
20197,75,48,1
20198,48,75,1
20199,66,48,2
20200,48,66,2
20201,71,48,4
20202,48,71,4
20203,115,48,2
20204,48,115,2
20205,116,48,2
20206,48,116,2
20207,539,48,1
20208,48,539,1
20209,40,48,12
20210,48,40,12
20211,12,48,1
20212,48,12,1
20213,122,48,3
20214,48,122,3
20215,14,48,1
20216,48,14,1
20217,16,48,8
20218,48,16,8
20219,124,48,4
20220,48,124,4
20221,18,48,4
20222,48,18,4
20223,19,48,5
20224,48,19,5
20225,20,48,8
20226,48,20,8
20227,24,48,1
20228,48,24,1
20229,25,48,8
20230,48,25,8
20231,260,48,5
20232,48,260,5
20233,126,48,3
20234,48,126,3
20235,666,48,4
20236,587,48,2
20237,48,587,2
20238,670,48,3
20239,48,670,3
20240,671,48,2
20241,48,671,2
20242,677,48,1
20243,48,677,1
20244,203,48,12
20245,48,203,14
20246,756,48,22
20247,48,756,19
20248,133,48,40
20249,48,133,40
20250,262,48,19
20251,48,262,19
20252,264,48,3
20253,48,264,3
20254,26,48,1
20255,48,26,2
20256,44,48,1
20257,48,44,1
20258,142,48,8
20259,48,142,8
20260,45,48,24
20261,48,45,24
20262,783,48,5
20263,48,783,6
20264,757,48,31
20265,48,757,31
20266,784,48,8
20267,48,784,8
20268,785,48,16
20269,48,785,16
20270,786,48,12
20271,48,786,12
20272,787,48,16
20273,48,787,16
20274,788,48,13
20275,48,788,13
20276,789,48,8
20277,48,789,8
20278,790,48,6
20279,48,790,6
20280,791,48,8
20281,48,791,8
20282,792,48,11
20283,48,792,7
20284,793,48,25
20285,48,793,25
20286,794,48,10
20287,48,794,10
20288,760,48,16
20289,48,760,16
20290,795,48,8
20291,48,795,8
20292,796,48,4
20293,48,796,4
20294,761,48,25
20295,48,761,25
20296,797,48,24
20297,48,797,24
20298,219,48,35
20299,48,219,35
20300,206,48,40
20301,48,206,40
20302,798,48,10
20303,48,798,9
20304,46,48,63
20305,48,46,62
20306,590,48,32
20307,48,590,32
20308,763,48,8
20309,48,763,8
20310,799,48,14
20311,48,799,14
20312,47,48,24
20313,48,47,26
20314,764,48,6
20315,48,764,6
20316,431,48,14
20317,48,431,15
20318,765,48,16
20319,48,765,16
20320,766,48,9
20321,48,766,9
20322,767,48,9
20323,48,767,9
20324,220,48,24
20325,48,220,24
20326,768,48,30
20327,48,768,29
20328,800,48,8
20329,48,800,7
20330,51,48,66
20331,48,51,64
20332,769,48,24
20333,48,769,24
20334,770,48,5
20335,48,770,5
20336,678,48,31
20337,48,678,31
20338,771,48,1
20339,801,48,8
20340,48,801,8
20341,802,48,20
20342,48,802,19
20343,803,48,24
20344,48,803,24
20345,804,48,8
20346,48,804,8
20347,772,48,26
20348,48,772,26
20349,52,48,33
20350,48,52,36
20351,805,48,9
20352,48,805,9
20353,773,48,8
20354,48,773,8
20355,53,48,39
20356,48,53,39
20357,806,48,8
20358,48,806,8
20359,807,48,32
20360,48,807,32
20361,54,48,68
20362,48,54,71
20363,55,48,120
20364,48,55,124
20365,808,48,9
20366,48,808,9
20367,774,48,2
20368,48,774,2
20369,809,48,16
20370,48,809,16
20371,810,48,3
20372,48,810,2
20373,209,48,38
20374,48,209,38
20375,811,48,6
20376,48,811,6
20377,812,48,8
20378,48,812,8
20379,813,48,3
20380,48,813,3
20381,814,48,16
20382,48,814,17
20383,56,48,32
20384,48,56,32
20385,775,48,8
20386,48,775,8
20387,57,48,73
20388,48,57,70
20389,210,48,7
20390,48,210,5
20391,224,48,8
20392,48,224,8
20393,149,48,18
20394,48,149,18
20395,154,48,5
20396,48,154,5
20397,156,48,2
20398,48,156,2
20399,68,48,2
20400,48,68,2
20401,157,48,3
20402,48,157,3
20403,160,48,6
20404,48,160,6
20405,162,48,8
20406,48,162,8
20407,69,48,16
20408,48,69,16
20409,594,48,16
20410,48,594,14
20411,776,48,14
20412,48,776,13
20413,815,48,7
20414,48,815,7
20415,165,48,5
20416,48,165,4
20417,166,48,2
20418,48,166,2
20419,285,48,6
20420,48,285,6
20421,170,48,41
20422,48,170,42
20423,286,48,6
20424,48,286,6
20425,548,48,3
20426,48,548,3
20427,29,48,1
20428,30,48,8
20429,48,30,8
20430,59,48,12
20431,48,59,12
20432,777,48,89
20433,48,777,90
20434,212,48,8
20435,48,212,8
20436,61,48,24
20437,48,61,16
20438,62,48,5
20439,48,62,5
20440,72,48,23
20441,48,72,22
20442,33,48,6
20443,816,48,2
20444,48,816,2
20445,817,48,3
20446,48,817,3
20447,818,48,4
20448,48,818,4
20449,819,48,4
20450,48,819,4
20451,778,48,8
20452,48,778,7
20453,659,48,4
20454,48,659,3
20455,779,48,5
20456,48,779,6
20457,214,48,16
20458,48,214,16
20459,820,48,1
20460,48,820,1
20461,524,48,7
20462,48,524,9
20463,526,48,3
20464,48,526,4
20465,542,49,2
20466,49,542,1
20467,79,49,1
20468,49,79,1
20469,80,49,56
20470,49,80,55
20471,1,49,32
20472,49,1,32
20473,215,49,16
20474,49,215,17
20475,34,49,40
20476,49,34,40
20477,2,49,16
20478,49,2,16
20479,190,49,7
20480,49,190,7
20481,87,49,1
20482,49,87,1
20483,3,49,13
20484,49,3,13
20485,90,49,35
20486,49,90,31
20487,375,49,5
20488,49,375,3
20489,410,49,2
20490,49,410,6
20491,322,49,13
20492,49,322,13
20493,483,49,4
20494,49,483,3
20495,576,49,2
20496,49,576,2
20497,91,49,46
20498,49,91,37
20499,233,49,3
20500,49,233,2
20501,234,49,2
20502,49,234,2
20503,191,49,5
20504,49,191,5
20505,484,49,3
20506,49,484,3
20507,376,49,4
20508,49,376,4
20509,94,49,8
20510,49,94,8
20511,821,49,1
20512,49,821,1
20513,488,49,6
20514,49,488,6
20515,578,49,1
20516,49,578,1
20517,238,49,2
20518,49,238,2
20519,95,49,33
20520,49,95,32
20521,377,49,1
20522,49,377,1
20523,96,49,72
20524,49,96,72
20525,97,49,16
20526,49,97,16
20527,242,49,1
20528,49,242,1
20529,98,49,4
20530,49,98,4
20531,99,49,16
20532,49,99,16
20533,101,49,49
20534,49,101,51
20535,36,49,8
20536,49,36,8
20537,105,49,18
20538,49,105,18
20539,37,49,75
20540,49,37,76
20541,38,49,16
20542,49,38,16
20543,76,49,40
20544,49,76,40
20545,63,49,2
20546,49,63,2
20547,5,49,2
20548,49,5,2
20549,372,49,8
20550,49,372,8
20551,64,49,32
20552,49,64,32
20553,6,49,64
20554,49,6,48
20555,107,49,1
20556,49,107,3
20557,73,49,16
20558,49,73,16
20559,108,49,8
20560,49,108,8
20561,109,49,4
20562,49,109,1
20563,7,49,32
20564,49,7,35
20565,65,49,8
20566,49,65,8
20567,8,49,18
20568,49,8,18
20569,111,49,1
20570,49,111,1
20571,66,49,19
20572,49,66,19
20573,71,49,1
20574,49,71,1
20575,115,49,17
20576,49,115,17
20577,116,49,18
20578,49,116,26
20579,9,49,24
20580,49,9,24
20581,117,49,16
20582,49,117,15
20583,39,49,7
20584,49,39,6
20585,40,49,41
20586,49,40,41
20587,12,49,16
20588,49,12,16
20589,16,49,43
20590,49,16,49
20591,20,49,56
20592,49,20,56
20593,24,49,16
20594,49,24,16
20595,260,49,12
20596,49,260,8
20597,822,49,2
20598,49,822,2
20599,41,49,4
20600,49,41,3
20601,665,49,4
20602,49,665,5
20603,199,49,34
20604,49,199,34
20605,42,49,24
20606,49,42,24
20607,200,49,3
20608,49,200,3
20609,666,49,8
20610,49,666,8
20611,668,49,3
20612,49,668,4
20613,674,49,3
20614,49,674,3
20615,203,49,16
20616,49,203,16
20617,128,49,62
20618,49,128,62
20619,43,49,3
20620,49,43,3
20621,129,49,16
20622,49,129,16
20623,658,49,3
20624,49,658,3
20625,132,49,3
20626,49,132,3
20627,133,49,16
20628,49,133,16
20629,823,49,7
20630,49,823,6
20631,262,49,8
20632,49,262,8
20633,26,49,49
20634,49,26,47
20635,205,49,2
20636,137,49,16
20637,49,137,18
20638,44,49,40
20639,49,44,40
20640,142,49,8
20641,49,142,8
20642,143,49,8
20643,49,143,8
20644,783,49,8
20645,49,783,8
20646,757,49,24
20647,49,757,24
20648,784,49,4
20649,49,784,4
20650,785,49,24
20651,49,785,24
20652,786,49,24
20653,49,786,24
20654,787,49,8
20655,49,787,8
20656,788,49,16
20657,49,788,16
20658,824,49,8
20659,49,824,8
20660,793,49,47
20661,49,793,48
20662,794,49,16
20663,49,794,16
20664,795,49,8
20665,49,795,8
20666,761,49,24
20667,49,761,23
20668,219,49,48
20669,49,219,48
20670,206,49,72
20671,49,206,72
20672,798,49,8
20673,49,798,8
20674,762,49,16
20675,49,762,15
20676,825,49,8
20677,49,825,8
20678,46,49,56
20679,49,46,56
20680,590,49,32
20681,49,590,31
20682,826,49,2
20683,49,826,2
20684,827,49,20
20685,49,827,20
20686,47,49,48
20687,49,47,48
20688,431,49,24
20689,49,431,24
20690,765,49,32
20691,49,765,32
20692,767,49,16
20693,49,767,16
20694,220,49,48
20695,49,220,48
20696,800,49,8
20697,49,800,8
20698,51,49,32
20699,49,51,32
20700,769,49,16
20701,49,769,16
20702,678,49,16
20703,49,678,16
20704,771,49,30
20705,49,771,30
20706,803,49,56
20707,49,803,56
20708,828,49,8
20709,49,828,8
20710,772,49,32
20711,49,772,32
20712,52,49,62
20713,49,52,62
20714,773,49,8
20715,49,773,8
20716,53,49,64
20717,49,53,64
20718,806,49,16
20719,49,806,16
20720,807,49,16
20721,49,807,16
20722,54,49,102
20723,49,54,102
20724,55,49,190
20725,49,55,190
20726,808,49,24
20727,49,808,24
20728,208,49,16
20729,49,208,16
20730,774,49,16
20731,49,774,16
20732,809,49,16
20733,49,809,16
20734,209,49,47
20735,49,209,48
20736,829,49,16
20737,49,829,15
20738,814,49,48
20739,49,814,48
20740,56,49,24
20741,49,56,24
20742,775,49,7
20743,49,775,7
20744,57,49,72
20745,49,57,72
20746,830,49,8
20747,49,830,8
20748,27,49,28
20749,49,27,27
20750,210,49,5
20751,49,210,1
20752,28,49,8
20753,49,28,8
20754,148,49,16
20755,49,148,23
20756,224,49,4
20757,49,224,4
20758,149,49,34
20759,49,149,35
20760,154,49,24
20761,49,154,24
20762,156,49,11
20763,49,156,11
20764,157,49,4
20765,49,157,4
20766,283,49,8
20767,49,283,8
20768,158,49,2
20769,49,158,2
20770,160,49,16
20771,49,160,16
20772,162,49,16
20773,49,162,16
20774,69,49,16
20775,49,69,16
20776,164,49,2
20777,940,49,1
20778,49,940,1
20779,165,49,12
20780,49,165,11
20781,595,49,8
20782,49,595,8
20783,166,49,2
20784,49,166,2
20785,167,49,6
20786,49,167,5
20787,170,49,48
20788,49,170,48
20789,29,49,37
20790,49,29,37
20791,777,49,88
20792,49,777,88
20793,61,49,24
20794,49,61,22
20795,62,49,5
20796,49,62,5
20797,72,49,42
20798,49,72,40
20799,180,49,9
20800,49,180,4
20801,291,49,1
20802,181,49,8
20803,49,181,8
20804,182,49,5
20805,49,182,5
20806,183,49,24
20807,49,183,24
20808,185,49,3
20809,49,185,3
20810,779,49,4
20811,49,779,4
20812,214,49,9
20813,49,214,8
20814,526,49,9
20815,49,526,10
20816,527,49,2
20817,49,527,2
20818,831,49,3
20819,49,831,4
20820,832,50,8
20821,50,832,8
20822,80,50,15
20823,50,80,15
20824,1,50,8
20825,50,1,8
20826,215,50,28
20827,50,215,29
20828,188,50,5
20829,50,188,4
20830,833,50,1
20831,50,833,1
20832,34,50,16
20833,50,34,16
20834,781,50,1
20835,50,781,1
20836,95,50,26
20837,50,95,26
20838,377,50,3
20839,50,377,3
20840,105,50,8
20841,50,105,8
20842,4,50,8
20843,50,4,8
20844,38,50,24
20845,50,38,24
20846,63,50,10
20847,50,63,10
20848,5,50,14
20849,50,5,14
20850,345,50,3
20851,50,345,3
20852,109,50,4
20853,50,109,4
20854,338,50,1
20855,50,338,1
20856,7,50,14
20857,50,7,8
20858,115,50,1
20859,50,115,1
20860,116,50,2
20861,50,116,3
20862,9,50,13
20863,50,9,13
20864,469,50,3
20865,50,469,3
20866,39,50,8
20867,50,39,8
20868,194,50,1
20869,50,194,1
20870,11,50,2
20871,15,50,8
20872,50,15,8
20873,16,50,8
20874,50,16,8
20875,18,50,6
20876,50,18,6
20877,21,50,4
20878,50,21,4
20879,41,50,3
20880,50,41,3
20881,674,50,3
20882,50,674,3
20883,128,50,8
20884,50,128,8
20885,133,50,16
20886,50,133,16
20887,262,50,2
20888,50,262,2
20889,835,50,3
20890,50,835,3
20891,757,50,25
20892,50,757,24
20893,785,50,8
20894,50,785,8
20895,786,50,8
20896,50,786,8
20897,787,50,3
20898,50,787,2
20899,788,50,46
20900,50,788,43
20901,758,50,3
20902,50,758,1
20903,789,50,16
20904,50,789,16
20905,824,50,8
20906,50,824,8
20907,793,50,8
20908,50,793,8
20909,836,50,3
20910,50,836,3
20911,837,50,7
20912,50,837,3
20913,607,50,29
20914,50,607,28
20915,761,50,8
20916,50,761,7
20917,838,50,3
20918,50,838,3
20919,797,50,14
20920,50,797,13
20921,219,50,49
20922,50,219,49
20923,839,50,8
20924,50,839,8
20925,206,50,32
20926,50,206,32
20927,798,50,8
20928,50,798,8
20929,762,50,6
20930,50,762,6
20931,825,50,8
20932,50,825,8
20933,840,50,24
20934,50,840,23
20935,841,50,8
20936,50,841,8
20937,46,50,75
20938,50,46,75
20939,590,50,16
20940,50,590,16
20941,842,50,8
20942,50,842,8
20943,843,50,7
20944,50,843,8
20945,763,50,14
20946,50,763,13
20947,826,50,4
20948,50,826,4
20949,844,50,16
20950,50,844,16
20951,827,50,7
20952,50,827,8
20953,799,50,54
20954,50,799,54
20955,47,50,47
20956,50,47,47
20957,431,50,16
20958,50,431,16
20959,765,50,8
20960,50,765,8
20961,766,50,3
20962,50,766,4
20963,845,50,22
20964,50,845,22
20965,846,50,8
20966,50,846,8
20967,220,50,15
20968,50,220,19
20969,51,50,8
20970,50,51,8
20971,769,50,9
20972,50,769,9
20973,770,50,8
20974,50,770,8
20975,678,50,6
20976,50,678,6
20977,771,50,13
20978,50,771,13
20979,802,50,24
20980,50,802,23
20981,803,50,8
20982,50,803,8
20983,828,50,5
20984,50,828,5
20985,772,50,24
20986,50,772,24
20987,52,50,66
20988,50,52,66
20989,805,50,1
20990,50,805,1
20991,53,50,31
20992,50,53,32
20993,806,50,3
20994,50,806,3
20995,54,50,70
20996,50,54,70
20997,55,50,108
20998,50,55,107
20999,808,50,8
21000,50,808,8
21001,208,50,32
21002,50,208,32
21003,774,50,16
21004,50,774,16
21005,847,50,13
21006,50,847,8
21007,209,50,31
21008,50,209,31
21009,812,50,8
21010,50,812,8
21011,848,50,27
21012,50,848,26
21013,849,50,18
21014,50,849,25
21015,813,50,8
21016,50,813,8
21017,829,50,6
21018,50,829,6
21019,814,50,9
21020,50,814,9
21021,850,50,5
21022,50,850,3
21023,56,50,16
21024,50,56,15
21025,775,50,11
21026,50,775,10
21027,57,50,16
21028,50,57,16
21029,830,50,3
21030,50,830,3
21031,316,50,5
21032,50,316,5
21033,149,50,2
21034,50,149,2
21035,78,50,3
21036,50,78,3
21037,594,50,10
21038,50,594,9
21039,815,50,3
21040,50,815,4
21041,165,50,2
21042,50,165,2
21043,595,50,2
21044,50,595,2
21045,167,50,2
21046,50,167,2
21047,168,50,1
21048,50,168,1
21049,169,50,3
21050,50,169,3
21051,170,50,20
21052,50,170,20
21053,399,50,3
21054,50,399,3
21055,29,50,41
21056,50,29,41
21057,777,50,21
21058,50,777,19
21059,61,50,8
21060,50,61,8
21061,817,50,2
21062,50,817,2
21063,818,50,1
21064,50,818,1
21065,779,50,4
21066,50,779,4
21067,214,50,6
21068,50,214,6
21069,832,55,2
21070,55,832,2
21071,80,55,4
21072,55,80,4
21073,1,55,13
21074,55,1,13
21075,215,55,8
21076,55,215,9
21077,188,55,2
21078,55,188,1
21079,34,55,37
21080,55,34,37
21081,2,55,4
21082,55,2,4
21083,87,55,3
21084,55,87,3
21085,88,55,1
21086,55,88,1
21087,90,55,3
21088,55,90,3
21089,375,55,2
21090,55,375,2
21091,91,55,3
21092,55,91,4
21093,376,55,2
21094,55,376,2
21095,94,55,2
21096,55,94,2
21097,238,55,1
21098,55,238,1
21099,95,55,19
21100,55,95,19
21101,96,55,16
21102,55,96,16
21103,99,55,11
21104,55,99,11
21105,101,55,23
21106,55,101,23
21107,105,55,4
21108,55,105,4
21109,37,55,24
21110,55,37,24
21111,38,55,12
21112,55,38,12
21113,76,55,10
21114,55,76,10
21115,63,55,4
21116,55,63,4
21117,5,55,3
21118,55,5,3
21119,372,55,3
21120,55,372,2
21121,64,55,8
21122,55,64,8
21123,6,55,30
21124,55,6,30
21125,73,55,7
21126,55,73,7
21127,7,55,24
21128,55,7,24
21129,66,55,4
21130,55,66,4
21131,115,55,1
21132,55,115,1
21133,9,55,5
21134,55,9,5
21135,493,55,1
21136,39,55,1
21137,55,39,1
21138,40,55,15
21139,55,40,15
21140,16,55,10
21141,55,16,11
21142,18,55,5
21143,55,18,5
21144,19,55,3
21145,55,19,3
21146,20,55,13
21147,55,20,13
21148,25,55,2
21149,55,25,2
21150,199,55,8
21151,55,199,8
21152,42,55,6
21153,55,42,6
21154,203,55,5
21155,55,203,4
21156,756,55,2
21157,55,756,2
21158,128,55,31
21159,55,128,31
21160,132,55,1
21161,55,132,1
21162,133,55,15
21163,55,133,15
21164,262,55,1
21165,55,262,1
21166,26,55,16
21167,55,26,16
21168,137,55,5
21169,55,137,3
21170,44,55,9
21171,55,44,9
21172,45,55,9
21173,55,45,8
21174,757,55,10
21175,55,757,10
21176,784,55,8
21177,55,784,8
21178,785,55,28
21179,55,785,28
21180,787,55,2
21181,788,55,4
21182,55,788,4
21183,789,55,5
21184,55,789,5
21185,791,55,4
21186,55,791,4
21187,824,55,5
21188,55,824,4
21189,793,55,8
21190,55,793,8
21191,794,55,16
21192,55,794,16
21193,607,55,3
21194,55,607,3
21195,838,55,4
21196,55,838,4
21197,797,55,4
21198,55,797,4
21199,219,55,54
21200,55,219,55
21201,839,55,3
21202,55,839,4
21203,206,55,20
21204,55,206,20
21205,840,55,6
21206,55,840,6
21207,46,55,25
21208,55,46,26
21209,590,55,9
21210,55,590,8
21211,843,55,2
21212,55,843,2
21213,763,55,5
21214,55,763,5
21215,799,55,8
21216,55,799,8
21217,47,55,14
21218,55,47,14
21219,48,55,124
21220,55,48,120
21221,49,55,190
21222,55,49,190
21223,50,55,107
21224,55,50,108
21225,431,55,27
21226,55,431,26
21227,765,55,2
21228,55,765,2
21229,766,55,1
21230,55,766,1
21231,845,55,1
21232,55,845,1
21233,846,55,2
21234,55,846,2
21235,220,55,11
21236,55,220,9
21237,768,55,2
21238,55,768,2
21239,51,55,25
21240,55,51,25
21241,769,55,2
21242,55,769,2
21243,770,55,3
21244,55,770,3
21245,678,55,8
21246,55,678,7
21247,771,55,5
21248,55,771,5
